Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
E0,26/02/2022,15:30,Brighton,Aston Villa,0,2,A
E0,26/02/2022,17:30,Everton,Man City,0,1,A
E0,01/03/2022,19:45,Burnley,Leicester,0,2,A
E0,05/03/2022,12:30,Leicester,Leeds,1,0,H
E0,05/03/2022,15:00,Aston Villa,Southampton,4,0,H
E0,05/03/2022,15:00,Burnley,Chelsea,0,4,A
E0,05/03/2022,15:00,Newcastle,Brighton,2,1,H
E0,05/03/2022,17:30,Liverpool,West Ham,1,0,H
E0,06/03/2022,14:00,Watford,Arsenal,2,3,A
E0,06/03/2022,16:30,Man City,Man United,4,1,H
E0,07/03/2022,20:00,Tottenham,Everton,5,0,H
E0,10/03/2022,19:30,Southampton,Newcastle,1,2,A
E0,10/03/2022,19:45,Leeds,Aston Villa,0,3,A
E0,12/03/2022,12:30,Brighton,Liverpool,0,2,A
E0,12/03/2022,17:30,Man United,Tottenham,3,2,H
E0,13/03/2022,14:00,Chelsea,Newcastle,1,0,H
E0,13/03/2022,14:00,Southampton,Watford,1,2,A
E0,13/03/2022,14:00,West Ham,Aston Villa,2,1,H
E0,13/03/2022,16:30,Arsenal,Leicester,2,0,H
E0,14/03/2022,20:00,Crystal Palace,Man City,0,0,D
E0,16/03/2022,19:30,Brighton,Tottenham,0,2,A
E0,16/03/2022,20:15,Arsenal,Liverpool,0,2,A
E0,17/03/2022,19:45,Everton,Newcastle,1,0,H
E0,19/03/2022,12:30,Aston Villa,Arsenal,0,1,A
E0,20/03/2022,16:30,Tottenham,West Ham,3,1,H
E0,02/04/2022,12:30,Liverpool,Watford,2,0,H
E0,02/04/2022,15:00,Burnley,Man City,0,2,A
E0,02/04/2022,15:00,Leeds,Southampton,1,1,D
E0,02/04/2022,17:30,Man United,Leicester,1,1,D
E0,03/04/2022,14:00,West Ham,Everton,2,1,H
E0,03/04/2022,16:30,Tottenham,Newcastle,5,1,H
E0,04/04/2022,20:00,Crystal Palace,Arsenal,3,0,H
E0,06/04/2022,19:30,Burnley,Everton,3,2,H
E0,09/04/2022,12:30,Everton,Man United,1,0,H
E0,09/04/2022,15:00,Arsenal,Brighton,1,2,A
E0,09/04/2022,15:00,Southampton,Chelsea,0,6,A
E0,09/04/2022,15:00,Watford,Leeds,0,3,A
E0,09/04/2022,17:30,Aston Villa,Tottenham,0,4,A
E0,10/04/2022,14:00,Leicester,Crystal Palace,2,1,H
E0,10/04/2022,16:30,Man City,Liverpool,2,2,D
E0,16/04/2022,12:30,Tottenham,Brighton,0,1,A
E0,16/04/2022,15:00,Southampton,Arsenal,1,0,H
E0,17/04/2022,14:15,Newcastle,Leicester,2,1,H
E0,17/04/2022,14:15,West Ham,Burnley,1,1,D
E0,19/04/2022,20:00,Liverpool,Man United,4,0,H
E0,20/04/2022,19:45,Chelsea,Arsenal,2,4,A
E0,20/04/2022,19:45,Everton,Leicester,1,1,D
E0,20/04/2022,19:45,Newcastle,Crystal Palace,1,0,H
E0,20/04/2022,20:00,Man City,Brighton,3,0,H
E0,21/04/2022,19:45,Burnley,Southampton,2,0,H
E0,23/04/2022,12:30,Arsenal,Man United,3,1,H
E0,23/04/2022,15:00,Leicester,Aston Villa,0,0,D
E0,23/04/2022,15:00,Man City,Watford,5,1,H
E0,24/04/2022,14:00,Brighton,Southampton,2,2,D
E0,24/04/2022,14:00,Chelsea,West Ham,1,0,H
E0,24/04/2022,16:30,Liverpool,Everton,2,0,H
E0,25/04/2022,20:00,Crystal Palace,Leeds,0,0,D
E0,28/04/2022,19:45,Man United,Chelsea,1,1,D
E0,30/04/2022,12:30,Newcastle,Liverpool,0,1,A
E0,30/04/2022,15:00,Southampton,Crystal Palace,1,2,A
E0,30/04/2022,15:00,Watford,Burnley,1,2,A
E0,30/04/2022,17:30,Leeds,Man City,0,4,A
E0,01/05/2022,14:00,Everton,Chelsea,1,0,H
E0,01/05/2022,14:00,Tottenham,Leicester,3,1,H
E0,01/05/2022,16:30,West Ham,Arsenal,1,2,A
E0,07/05/2022,15:00,Burnley,Aston Villa,1,3,A
E0,07/05/2022,15:00,Crystal Palace,Watford,1,0,H
E0,07/05/2022,17:30,Brighton,Man United,4,0,H
E0,07/05/2022,19:45,Liverpool,Tottenham,1,1,D
E0,08/05/2022,14:00,Arsenal,Leeds,2,1,H
E0,08/05/2022,14:00,Leicester,Everton,1,2,A
E0,08/05/2022,16:30,Man City,Newcastle,5,0,H
E0,10/05/2022,20:00,Aston Villa,Liverpool,1,2,A
E0,11/05/2022,19:30,Leeds,Chelsea,0,3,A
E0,11/05/2022,19:45,Watford,Everton,0,0,D
E0,12/05/2022,19:45,Tottenham,Arsenal,3,0,H
E0,15/05/2022,12:00,Tottenham,Burnley,1,0,H
E0,15/05/2022,14:00,Aston Villa,Crystal Palace,1,1,D
E0,15/05/2022,14:00,Leeds,Brighton,1,1,D
E0,15/05/2022,14:00,Watford,Leicester,1,5,A
E0,15/05/2022,14:00,West Ham,Man City,2,2,D
E0,16/05/2022,20:00,Newcastle,Arsenal,2,0,H
E0,17/05/2022,19:45,Southampton,Liverpool,1,2,A
E0,19/05/2022,19:45,Everton,Crystal Palace,3,2,H
E0,19/05/2022,20:00,Aston Villa,Burnley,1,1,D
E0,19/05/2022,20:00,Chelsea,Leicester,1,1,D
E0,22/05/2022,16:00,Arsenal,Everton,5,1,H
E0,22/05/2022,16:00,Brighton,West Ham,3,1,H
E0,22/05/2022,16:00,Burnley,Newcastle,1,2,A
E0,22/05/2022,16:00,Chelsea,Watford,2,1,H
E0,22/05/2022,16:00,Crystal Palace,Man United,1,0,H
E0,22/05/2022,16:00,Leicester,Southampton,4,1,H
E0,22/05/2022,16:00,Man City,Aston Villa,3,2,H
E0,12/09/2020,12:30,Fulham,Arsenal,0,3,A
E0,12/09/2020,15:00,Crystal Palace,Southampton,1,0,H
E0,12/09/2020,17:30,Liverpool,Leeds,4,3,H
E0,12/09/2020,20:00,West Ham,Newcastle,0,2,A
E0,13/09/2020,16:30,Tottenham,Everton,0,1,A
E0,14/09/2020,20:15,Brighton,Chelsea,1,3,A
E0,19/09/2020,15:00,Leeds,Fulham,4,3,H
E0,19/09/2020,17:30,Man United,Crystal Palace,1,3,A
E0,19/09/2020,20:00,Arsenal,West Ham,2,1,H
E0,20/09/2020,12:00,Southampton,Tottenham,2,5,A
E0,20/09/2020,14:00,Newcastle,Brighton,0,3,A
E0,20/09/2020,16:30,Chelsea,Liverpool,0,2,A
E0,20/09/2020,19:00,Leicester,Burnley,4,2,H
E0,26/09/2020,12:30,Brighton,Man United,2,3,A
E0,26/09/2020,15:00,Crystal Palace,Everton,1,2,A
E0,26/09/2020,20:00,Burnley,Southampton,0,1,A
E0,27/09/2020,14:00,Tottenham,Newcastle,1,1,D
E0,27/09/2020,16:30,Man City,Leicester,2,5,A
E0,28/09/2020,17:45,Fulham,Aston Villa,0,3,A
E0,28/09/2020,20:00,Liverpool,Arsenal,3,1,H
E0,03/10/2020,12:30,Chelsea,Crystal Palace,4,0,H
E0,03/10/2020,15:00,Everton,Brighton,4,2,H
E0,03/10/2020,17:30,Leeds,Man City,1,1,D
E0,03/10/2020,20:00,Newcastle,Burnley,3,1,H
E0,04/10/2020,12:00,Leicester,West Ham,0,3,A
E0,04/10/2020,16:30,Man United,Tottenham,1,6,A
E0,04/10/2020,19:15,Aston Villa,Liverpool,7,2,H
E0,17/10/2020,12:30,Everton,Liverpool,2,2,D
E0,17/10/2020,15:00,Chelsea,Southampton,3,3,D
E0,17/10/2020,17:30,Man City,Arsenal,1,0,H
E0,17/10/2020,20:00,Newcastle,Man United,1,4,A
E0,18/10/2020,14:00,Crystal Palace,Brighton,1,1,D
E0,18/10/2020,16:30,Tottenham,West Ham,3,3,D
E0,18/10/2020,19:15,Leicester,Aston Villa,0,1,A
E0,23/10/2020,20:00,Aston Villa,Leeds,0,3,A
E0,24/10/2020,12:30,West Ham,Man City,1,1,D
E0,24/10/2020,15:00,Fulham,Crystal Palace,1,2,A
E0,24/10/2020,17:30,Man United,Chelsea,0,0,D
E0,25/10/2020,14:00,Southampton,Everton,2,0,H
E0,25/10/2020,19:15,Arsenal,Leicester,0,1,A
E0,26/10/2020,20:00,Burnley,Tottenham,0,1,A
E0,31/10/2020,15:00,Burnley,Chelsea,0,3,A
E0,31/10/2020,17:30,Liverpool,West Ham,2,1,H
E0,01/11/2020,12:00,Aston Villa,Southampton,3,4,A
E0,01/11/2020,14:00,Newcastle,Everton,2,1,H
E0,01/11/2020,16:30,Man United,Arsenal,0,1,A
E0,01/11/2020,19:15,Tottenham,Brighton,2,1,H
E0,02/11/2020,20:00,Leeds,Leicester,1,4,A
E0,06/11/2020,17:30,Brighton,Burnley,0,0,D
E0,06/11/2020,20:00,Southampton,Newcastle,2,0,H
E0,07/11/2020,12:30,Everton,Man United,1,3,A
E0,07/11/2020,15:00,Crystal Palace,Leeds,4,1,H
E0,07/11/2020,20:00,West Ham,Fulham,1,0,H
E0,08/11/2020,16:30,Man City,Liverpool,1,1,D
E0,08/11/2020,19:15,Arsenal,Aston Villa,0,3,A
E0,21/11/2020,12:30,Newcastle,Chelsea,0,2,A
E0,21/11/2020,15:00,Aston Villa,Brighton,1,2,A
E0,21/11/2020,17:30,Tottenham,Man City,2,0,H
E0,22/11/2020,12:00,Fulham,Everton,2,3,A
E0,22/11/2020,16:30,Leeds,Arsenal,0,0,D
E0,22/11/2020,19:15,Liverpool,Leicester,3,0,H
E0,23/11/2020,17:30,Burnley,Crystal Palace,1,0,H
E0,27/11/2020,20:00,Crystal Palace,Newcastle,0,2,A
E0,28/11/2020,12:30,Brighton,Liverpool,1,1,D
E0,28/11/2020,15:00,Man City,Burnley,5,0,H
E0,28/11/2020,17:30,Everton,Leeds,0,1,A
E0,29/11/2020,14:00,Southampton,Man United,2,3,A
E0,29/11/2020,16:30,Chelsea,Tottenham,0,0,D
E0,30/11/2020,17:30,Leicester,Fulham,1,2,A
E0,30/11/2020,20:00,West Ham,Aston Villa,2,1,H
E0,05/12/2020,12:30,Burnley,Everton,1,1,D
E0,05/12/2020,15:00,Man City,Fulham,2,0,H
E0,05/12/2020,17:30,West Ham,Man United,1,3,A
E0,05/12/2020,20:00,Chelsea,Leeds,3,1,H
E0,06/12/2020,16:30,Tottenham,Arsenal,2,0,H
E0,07/12/2020,20:00,Brighton,Southampton,1,2,A
E0,11/12/2020,20:00,Leeds,West Ham,1,2,A
E0,12/12/2020,17:30,Man United,Man City,0,0,D
E0,12/12/2020,20:00,Everton,Chelsea,1,0,H
E0,13/12/2020,14:15,Crystal Palace,Tottenham,1,1,D
E0,13/12/2020,16:30,Fulham,Liverpool,1,1,D
E0,13/12/2020,19:15,Arsenal,Burnley,0,1,A
E0,13/12/2020,19:15,Leicester,Brighton,3,0,H
E0,16/12/2020,18:00,Arsenal,Southampton,1,1,D
E0,16/12/2020,18:00,Leeds,Newcastle,5,2,H
E0,16/12/2020,18:00,Leicester,Everton,0,2,A
E0,16/12/2020,20:00,Fulham,Brighton,0,0,D
E0,16/12/2020,20:00,Liverpool,Tottenham,2,1,H
E0,16/12/2020,20:00,West Ham,Crystal Palace,1,1,D
E0,17/12/2020,18:00,Aston Villa,Burnley,0,0,D
E0,19/12/2020,12:30,Crystal Palace,Liverpool,0,7,A
E0,19/12/2020,15:00,Southampton,Man City,0,1,A
E0,19/12/2020,17:30,Everton,Arsenal,2,1,H
E0,19/12/2020,20:00,Newcastle,Fulham,1,1,D
E0,20/12/2020,14:15,Tottenham,Leicester,0,2,A
E0,20/12/2020,16:30,Man United,Leeds,6,2,H
E0,21/12/2020,20:00,Chelsea,West Ham,3,0,H
E0,26/12/2020,12:30,Leicester,Man United,2,2,D
E0,26/12/2020,15:00,Aston Villa,Crystal Palace,3,0,H
E0,26/12/2020,15:00,Fulham,Southampton,0,0,D
E0,26/12/2020,17:30,Arsenal,Chelsea,3,1,H
E0,26/12/2020,20:00,Man City,Newcastle,2,0,H
E0,27/12/2020,12:00,Leeds,Burnley,1,0,H
E0,27/12/2020,14:15,West Ham,Brighton,2,2,D
E0,28/12/2020,15:00,Crystal Palace,Leicester,1,1,D
E0,28/12/2020,17:30,Chelsea,Aston Villa,1,1,D
E0,29/12/2020,18:00,Brighton,Arsenal,0,1,A
E0,29/12/2020,18:00,Southampton,West Ham,0,0,D
E0,30/12/2020,20:00,Newcastle,Liverpool,0,0,D
E0,01/01/2021,17:30,Everton,West Ham,0,1,A
E0,01/01/2021,20:00,Man United,Aston Villa,2,1,H
E0,02/01/2021,12:30,Tottenham,Leeds,3,0,H
E0,03/01/2021,14:15,Newcastle,Leicester,1,2,A
E0,03/01/2021,16:30,Chelsea,Man City,1,3,A
E0,04/01/2021,20:00,Southampton,Liverpool,1,0,H
E0,12/01/2021,20:15,Burnley,Man United,0,1,A
E0,13/01/2021,18:00,Man City,Brighton,1,0,H
E0,13/01/2021,20:15,Tottenham,Fulham,1,1,D
E0,14/01/2021,20:00,Arsenal,Crystal Palace,0,0,D
E0,16/01/2021,15:00,Leeds,Brighton,0,1,A
E0,16/01/2021,15:00,West Ham,Burnley,1,0,H
E0,16/01/2021,17:30,Fulham,Chelsea,0,1,A
E0,16/01/2021,20:00,Leicester,Southampton,2,0,H
E0,17/01/2021,16:30,Liverpool,Man United,0,0,D
E0,17/01/2021,19:15,Man City,Crystal Palace,4,0,H
E0,18/01/2021,20:00,Arsenal,Newcastle,3,0,H
E0,19/01/2021,20:15,Leicester,Chelsea,2,0,H
E0,20/01/2021,18:00,Man City,Aston Villa,2,0,H
E0,20/01/2021,20:15,Fulham,Man United,1,2,A
E0,21/01/2021,20:00,Liverpool,Burnley,0,1,A
E0,23/01/2021,20:00,Aston Villa,Newcastle,2,0,H
E0,26/01/2021,18:00,Crystal Palace,West Ham,2,3,A
E0,26/01/2021,18:00,Newcastle,Leeds,1,2,A
E0,26/01/2021,20:15,Southampton,Arsenal,1,3,A
E0,27/01/2021,18:00,Burnley,Aston Villa,3,2,H
E0,27/01/2021,19:30,Brighton,Fulham,0,0,D
E0,27/01/2021,20:15,Everton,Leicester,1,1,D
E0,28/01/2021,20:00,Tottenham,Liverpool,1,3,A
E0,30/01/2021,12:30,Everton,Newcastle,0,2,A
E0,30/01/2021,17:30,Arsenal,Man United,0,0,D
E0,30/01/2021,20:00,Southampton,Aston Villa,0,1,A
E0,31/01/2021,12:00,Chelsea,Burnley,2,0,H
E0,31/01/2021,14:00,Leicester,Leeds,1,3,A
E0,31/01/2021,16:30,West Ham,Liverpool,1,3,A
E0,31/01/2021,19:15,Brighton,Tottenham,1,0,H
E0,02/02/2021,20:15,Man United,Southampton,9,0,H
E0,02/02/2021,20:15,Newcastle,Crystal Palace,1,2,A
E0,03/02/2021,18:00,Burnley,Man City,0,2,A
E0,03/02/2021,18:00,Fulham,Leicester,0,2,A
E0,03/02/2021,19:30,Leeds,Everton,1,2,A
E0,03/02/2021,20:15,Aston Villa,West Ham,1,3,A
E0,03/02/2021,20:15,Liverpool,Brighton,0,1,A
E0,04/02/2021,20:00,Tottenham,Chelsea,0,1,A
E0,06/02/2021,12:30,Aston Villa,Arsenal,1,0,H
E0,06/02/2021,15:00,Burnley,Brighton,1,1,D
E0,06/02/2021,15:00,Newcastle,Southampton,3,2,H
E0,06/02/2021,17:30,Fulham,West Ham,0,0,D
E0,06/02/2021,20:00,Man United,Everton,3,3,D
E0,07/02/2021,16:30,Liverpool,Man City,1,4,A
E0,08/02/2021,20:00,Leeds,Crystal Palace,2,0,H
E0,13/02/2021,12:30,Leicester,Liverpool,3,1,H
E0,13/02/2021,15:00,Crystal Palace,Burnley,0,3,A
E0,13/02/2021,17:30,Man City,Tottenham,3,0,H
E0,13/02/2021,20:00,Brighton,Aston Villa,0,0,D
E0,14/02/2021,16:30,Arsenal,Leeds,4,2,H
E0,14/02/2021,19:00,Everton,Fulham,0,2,A
E0,15/02/2021,20:00,Chelsea,Newcastle,2,0,H
E0,17/02/2021,18:00,Burnley,Fulham,1,1,D
E0,17/02/2021,20:15,Everton,Man City,1,3,A
E0,20/02/2021,12:30,Southampton,Chelsea,1,1,D
E0,20/02/2021,17:30,Liverpool,Everton,0,2,A
E0,21/02/2021,12:00,West Ham,Tottenham,2,1,H
E0,21/02/2021,14:05,Aston Villa,Leicester,1,2,A
E0,21/02/2021,16:30,Arsenal,Man City,0,1,A
E0,21/02/2021,19:00,Man United,Newcastle,3,1,H
E0,22/02/2021,20:00,Brighton,Crystal Palace,1,2,A
E0,23/02/2021,18:00,Leeds,Southampton,3,0,H
E0,27/02/2021,12:30,Man City,West Ham,2,1,H
E0,27/02/2021,17:30,Leeds,Aston Villa,0,1,A
E0,28/02/2021,12:00,Crystal Palace,Fulham,0,0,D
E0,28/02/2021,12:00,Leicester,Arsenal,1,3,A
E0,28/02/2021,14:00,Tottenham,Burnley,4,0,H
E0,28/02/2021,16:30,Chelsea,Man United,0,0,D
E0,01/03/2021,20:00,Everton,Southampton,1,0,H
E0,03/03/2021,18:00,Burnley,Leicester,1,1,D
E0,03/03/2021,20:15,Crystal Palace,Man United,0,0,D
E0,04/03/2021,18:00,Fulham,Tottenham,0,1,A
E0,04/03/2021,20:15,Liverpool,Chelsea,0,1,A
E0,06/03/2021,12:30,Burnley,Arsenal,1,1,D
E0,06/03/2021,20:00,Brighton,Leicester,1,2,A
E0,07/03/2021,14:00,Liverpool,Fulham,0,1,A
E0,07/03/2021,16:30,Man City,Man United,0,2,A
E0,07/03/2021,19:15,Tottenham,Crystal Palace,4,1,H
E0,08/03/2021,18:00,Chelsea,Everton,2,0,H
E0,08/03/2021,20:00,West Ham,Leeds,2,0,H
E0,10/03/2021,18:00,Man City,Southampton,5,2,H
E0,12/03/2021,20:00,Newcastle,Aston Villa,1,1,D
E0,13/03/2021,12:30,Leeds,Chelsea,0,0,D
E0,13/03/2021,17:30,Everton,Burnley,1,2,A
E0,13/03/2021,20:00,Fulham,Man City,0,3,A
E0,14/03/2021,12:00,Southampton,Brighton,1,2,A
E0,14/03/2021,16:30,Arsenal,Tottenham,2,1,H
E0,14/03/2021,19:15,Man United,West Ham,1,0,H
E0,19/03/2021,20:00,Fulham,Leeds,1,2,A
E0,20/03/2021,20:00,Brighton,Newcastle,3,0,H
E0,21/03/2021,15:00,West Ham,Arsenal,3,3,D
E0,21/03/2021,19:30,Aston Villa,Tottenham,0,2,A
E0,03/04/2021,17:30,Leicester,Man City,0,2,A
E0,03/04/2021,20:00,Arsenal,Liverpool,0,3,A
E0,04/04/2021,12:00,Southampton,Burnley,3,2,H
E0,04/04/2021,14:05,Newcastle,Tottenham,2,2,D
E0,04/04/2021,16:30,Aston Villa,Fulham,3,1,H
E0,04/04/2021,19:30,Man United,Brighton,2,1,H
E0,05/04/2021,18:00,Everton,Crystal Palace,1,1,D
E0,10/04/2021,12:30,Man City,Leeds,1,2,A
E0,10/04/2021,15:00,Liverpool,Aston Villa,2,1,H
E0,10/04/2021,17:30,Crystal Palace,Chelsea,1,4,A
E0,11/04/2021,12:00,Burnley,Newcastle,1,2,A
E0,11/04/2021,14:05,West Ham,Leicester,3,2,H
E0,11/04/2021,16:30,Tottenham,Man United,1,3,A
E0,12/04/2021,20:15,Brighton,Everton,0,0,D
E0,16/04/2021,20:00,Everton,Tottenham,2,2,D
E0,17/04/2021,12:30,Newcastle,West Ham,3,2,H
E0,18/04/2021,13:30,Arsenal,Fulham,1,1,D
E0,18/04/2021,16:00,Man United,Burnley,3,1,H
E0,19/04/2021,20:00,Leeds,Liverpool,1,1,D
E0,20/04/2021,20:00,Chelsea,Brighton,0,0,D
E0,21/04/2021,18:00,Tottenham,Southampton,2,1,H
E0,21/04/2021,20:15,Aston Villa,Man City,1,2,A
E0,23/04/2021,20:00,Arsenal,Everton,0,1,A
E0,24/04/2021,12:30,Liverpool,Newcastle,1,1,D
E0,24/04/2021,17:30,West Ham,Chelsea,0,1,A
E0,25/04/2021,14:00,Leeds,Man United,0,0,D
E0,26/04/2021,20:00,Leicester,Crystal Palace,2,1,H
E0,30/04/2021,20:00,Southampton,Leicester,1,1,D
E0,01/05/2021,12:30,Crystal Palace,Man City,0,2,A
E0,01/05/2021,15:00,Brighton,Leeds,2,0,H
E0,01/05/2021,17:30,Chelsea,Fulham,2,0,H
E0,01/05/2021,20:00,Everton,Aston Villa,1,2,A
E0,02/05/2021,14:00,Newcastle,Arsenal,0,2,A
E0,03/05/2021,20:15,Burnley,West Ham,1,2,A
E0,07/05/2021,20:00,Leicester,Newcastle,2,4,A
E0,08/05/2021,12:30,Leeds,Tottenham,3,1,H
E0,08/05/2021,17:30,Man City,Chelsea,1,2,A
E0,08/05/2021,20:15,Liverpool,Southampton,2,0,H
E0,09/05/2021,14:05,Aston Villa,Man United,1,3,A
E0,09/05/2021,16:30,West Ham,Everton,0,1,A
E0,10/05/2021,20:00,Fulham,Burnley,0,2,A
E0,11/05/2021,18:00,Man United,Leicester,1,2,A
E0,11/05/2021,20:15,Southampton,Crystal Palace,3,1,H
E0,12/05/2021,20:15,Chelsea,Arsenal,0,1,A
E0,13/05/2021,18:00,Aston Villa,Everton,0,0,D
E0,13/05/2021,20:15,Man United,Liverpool,2,4,A
E0,14/05/2021,20:00,Newcastle,Man City,3,4,A
E0,15/05/2021,12:30,Burnley,Leeds,0,4,A
E0,15/05/2021,15:00,Southampton,Fulham,3,1,H
E0,15/05/2021,20:00,Brighton,West Ham,1,1,D
E0,16/05/2021,12:00,Crystal Palace,Aston Villa,3,2,H
E0,18/05/2021,18:00,Man United,Fulham,1,1,D
